filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Class (5).png,18372,"{}",33,3,"{""name"":""rect"",""x"":6,""y"":320,""width"":188,""height"":92}","{""type"":""19"",""text"":""""}"
Class (5).png,18372,"{}",33,4,"{""name"":""rect"",""x"":311,""y"":187,""width"":161,""height"":225}","{""type"":""19"",""text"":""""}"
Class (5).png,18372,"{}",33,5,"{""name"":""rect"",""x"":561,""y"":196,""width"":126,""height"":76}","{""type"":""19"",""text"":""""}"
Class (5).png,18372,"{}",33,6,"{""name"":""rect"",""x"":572,""y"":332,""width"":101,""height"":68}","{""type"":""19"",""text"":""""}"
Class (5).png,18372,"{}",33,7,"{""name"":""rect"",""x"":20,""y"":62,""width"":101,""height"":16}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,8,"{""name"":""rect"",""x"":18,""y"":76,""width"":105,""height"":18}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,9,"{""name"":""rect"",""x"":13,""y"":347,""width"":174,""height"":16}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,10,"{""name"":""rect"",""x"":13,""y"":367,""width"":178,""height"":14}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,11,"{""name"":""rect"",""x"":18,""y"":380,""width"":174,""height"":16}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,12,"{""name"":""rect"",""x"":331,""y"":30,""width"":120,""height"":23}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,13,"{""name"":""rect"",""x"":331,""y"":52,""width"":119,""height"":14}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,14,"{""name"":""rect"",""x"":326,""y"":68,""width"":130,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,15,"{""name"":""rect"",""x"":323,""y"":82,""width"":132,""height"":12}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,16,"{""name"":""rect"",""x"":324,""y"":97,""width"":130,""height"":21}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,17,"{""name"":""rect"",""x"":310,""y"":213,""width"":163,""height"":18}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,18,"{""name"":""rect"",""x"":309,""y"":230,""width"":163,""height"":19}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,19,"{""name"":""rect"",""x"":309,""y"":250,""width"":164,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,20,"{""name"":""rect"",""x"":309,""y"":262,""width"":163,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,21,"{""name"":""rect"",""x"":312,""y"":277,""width"":160,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,22,"{""name"":""rect"",""x"":310,""y"":292,""width"":164,""height"":13}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,23,"{""name"":""rect"",""x"":308,""y"":305,""width"":165,""height"":16}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,24,"{""name"":""rect"",""x"":311,""y"":322,""width"":163,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,25,"{""name"":""rect"",""x"":310,""y"":338,""width"":163,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,26,"{""name"":""rect"",""x"":310,""y"":353,""width"":165,""height"":14}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,27,"{""name"":""rect"",""x"":311,""y"":364,""width"":161,""height"":19}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,28,"{""name"":""rect"",""x"":308,""y"":382,""width"":165,""height"":18}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,29,"{""name"":""rect"",""x"":563,""y"":223,""width"":120,""height"":26}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,30,"{""name"":""rect"",""x"":557,""y"":244,""width"":127,""height"":15}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,31,"{""name"":""rect"",""x"":572,""y"":350,""width"":102,""height"":23}","{""type"":""20"",""text"":""""}"
Class (5).png,18372,"{}",33,32,"{""name"":""rect"",""x"":572,""y"":371,""width"":99,""height"":16}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,0,"{""name"":""rect"",""x"":45,""y"":59,""width"":233,""height"":172}","{""type"":""19"",""text"":""""}"
Class (3).png,22123,"{}",36,1,"{""name"":""rect"",""x"":565,""y"":74,""width"":233,""height"":151}","{""type"":""19"",""text"":""""}"
Class (3).png,22123,"{}",36,2,"{""name"":""rect"",""x"":62,""y"":413,""width"":148,""height"":84}","{""type"":""19"",""text"":""""}"
Class (3).png,22123,"{}",36,3,"{""name"":""rect"",""x"":318,""y"":294,""width"":227,""height"":161}","{""type"":""19"",""text"":""""}"
Class (3).png,22123,"{}",36,4,"{""name"":""rect"",""x"":621,""y"":413,""width"":159,""height"":102}","{""type"":""19"",""text"":""""}"
Class (3).png,22123,"{}",36,5,"{""name"":""rect"",""x"":340,""y"":510,""width"":170,""height"":142}","{""type"":""19"",""text"":""""}"
Class (3).png,22123,"{}",36,6,"{""name"":""rect"",""x"":48,""y"":99,""width"":229,""height"":19}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,7,"{""name"":""rect"",""x"":46,""y"":119,""width"":233,""height"":15}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,8,"{""name"":""rect"",""x"":46,""y"":133,""width"":231,""height"":15}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,9,"{""name"":""rect"",""x"":48,""y"":146,""width"":229,""height"":19}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,10,"{""name"":""rect"",""x"":45,""y"":165,""width"":233,""height"":15}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,11,"{""name"":""rect"",""x"":45,""y"":180,""width"":231,""height"":18}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,12,"{""name"":""rect"",""x"":320,""y"":335,""width"":222,""height"":10}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,13,"{""name"":""rect"",""x"":322,""y"":347,""width"":222,""height"":18}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,14,"{""name"":""rect"",""x"":316,""y"":365,""width"":225,""height"":14}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,15,"{""name"":""rect"",""x"":318,""y"":381,""width"":226,""height"":15}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,16,"{""name"":""rect"",""x"":317,""y"":397,""width"":224,""height"":14}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,17,"{""name"":""rect"",""x"":317,""y"":413,""width"":224,""height"":12}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,18,"{""name"":""rect"",""x"":318,""y"":427,""width"":224,""height"":14}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,19,"{""name"":""rect"",""x"":566,""y"":109,""width"":230,""height"":18}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,20,"{""name"":""rect"",""x"":565,""y"":128,""width"":230,""height"":13}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,21,"{""name"":""rect"",""x"":566,""y"":142,""width"":233,""height"":18}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,22,"{""name"":""rect"",""x"":566,""y"":159,""width"":233,""height"":12}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,23,"{""name"":""rect"",""x"":565,""y"":172,""width"":233,""height"":16}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,24,"{""name"":""rect"",""x"":566,""y"":189,""width"":232,""height"":13}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,25,"{""name"":""rect"",""x"":567,""y"":200,""width"":230,""height"":20}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,26,"{""name"":""rect"",""x"":626,""y"":453,""width"":152,""height"":19}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,27,"{""name"":""rect"",""x"":627,""y"":473,""width"":151,""height"":16}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,28,"{""name"":""rect"",""x"":626,""y"":488,""width"":153,""height"":19}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,29,"{""name"":""rect"",""x"":344,""y"":549,""width"":164,""height"":20}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,30,"{""name"":""rect"",""x"":345,""y"":570,""width"":161,""height"":14}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,31,"{""name"":""rect"",""x"":345,""y"":582,""width"":164,""height"":17}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,32,"{""name"":""rect"",""x"":347,""y"":600,""width"":162,""height"":14}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,33,"{""name"":""rect"",""x"":347,""y"":614,""width"":160,""height"":18}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,34,"{""name"":""rect"",""x"":62,""y"":453,""width"":146,""height"":17}","{""type"":""20"",""text"":""""}"
Class (3).png,22123,"{}",36,35,"{""name"":""rect"",""x"":62,""y"":470,""width"":149,""height"":17}","{""type"":""20"",""text"":""""}"
Class (11).jpg,59157,"{}",0,0,"{}","{}"
Class (12).jpg,53815,"{}",21,0,"{""name"":""rect"",""x"":165,""y"":182,""width"":147,""height"":143}","{""type"":""19"",""text"":""""}"
Class (12).jpg,53815,"{}",21,1,"{""name"":""rect"",""x"":169,""y"":208,""width"":141,""height"":26}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,2,"{""name"":""rect"",""x"":165,""y"":234,""width"":143,""height"":22}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,3,"{""name"":""rect"",""x"":167,""y"":255,""width"":142,""height"":16}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,4,"{""name"":""rect"",""x"":165,""y"":270,""width"":146,""height"":20}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,5,"{""name"":""rect"",""x"":159,""y"":475,""width"":142,""height"":182}","{""type"":""19"",""text"":""""}"
Class (12).jpg,53815,"{}",21,6,"{""name"":""rect"",""x"":160,""y"":503,""width"":144,""height"":25}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,7,"{""name"":""rect"",""x"":156,""y"":525,""width"":152,""height"":20}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,8,"{""name"":""rect"",""x"":156,""y"":540,""width"":148,""height"":23}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,9,"{""name"":""rect"",""x"":159,""y"":564,""width"":142,""height"":20}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,10,"{""name"":""rect"",""x"":159,""y"":584,""width"":142,""height"":16}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,11,"{""name"":""rect"",""x"":156,""y"":599,""width"":146,""height"":17}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,12,"{""name"":""rect"",""x"":156,""y"":618,""width"":143,""height"":13}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,13,"{""name"":""rect"",""x"":157,""y"":630,""width"":145,""height"":18}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,14,"{""name"":""rect"",""x"":624,""y"":172,""width"":175,""height"":141}","{""type"":""19"",""text"":""""}"
Class (12).jpg,53815,"{}",21,15,"{""name"":""rect"",""x"":624,""y"":214,""width"":172,""height"":17}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,16,"{""name"":""rect"",""x"":623,""y"":233,""width"":174,""height"":17}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,17,"{""name"":""rect"",""x"":648,""y"":511,""width"":164,""height"":132}","{""type"":""19"",""text"":""""}"
Class (12).jpg,53815,"{}",21,18,"{""name"":""rect"",""x"":647,""y"":535,""width"":164,""height"":26}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,19,"{""name"":""rect"",""x"":649,""y"":562,""width"":163,""height"":24}","{""type"":""20"",""text"":""""}"
Class (12).jpg,53815,"{}",21,20,"{""name"":""rect"",""x"":648,""y"":586,""width"":163,""height"":17}","{""type"":""20"",""text"":""""}"
Object (3).jpg,50443,"{}",7,0,"{""name"":""rect"",""x"":326,""y"":121,""width"":181,""height"":61}","{""type"":""19"",""text"":""""}"
Object (3).jpg,50443,"{}",7,1,"{""name"":""rect"",""x"":104,""y"":259,""width"":228,""height"":56}","{""type"":""19"",""text"":""""}"
Object (3).jpg,50443,"{}",7,2,"{""name"":""rect"",""x"":358,""y"":259,""width"":243,""height"":54}","{""type"":""19"",""text"":""""}"
Object (3).jpg,50443,"{}",7,3,"{""name"":""rect"",""x"":659,""y"":251,""width"":184,""height"":61}","{""type"":""19"",""text"":""""}"
Object (3).jpg,50443,"{}",7,4,"{""name"":""rect"",""x"":104,""y"":373,""width"":228,""height"":54}","{""type"":""19"",""text"":""""}"
Object (3).jpg,50443,"{}",7,5,"{""name"":""rect"",""x"":401,""y"":366,""width"":225,""height"":53}","{""type"":""19"",""text"":""""}"
Object (3).jpg,50443,"{}",7,6,"{""name"":""rect"",""x"":643,""y"":358,""width"":231,""height"":56}","{""type"":""19"",""text"":""""}"
Class (4).png,43939,"{}",31,0,"{""name"":""rect"",""x"":530,""y"":34,""width"":140,""height"":105}","{""type"":""19"",""text"":""Product Description""}"
Class (4).png,43939,"{}",31,1,"{""name"":""rect"",""x"":532,""y"":61,""width"":137,""height"":20}","{""type"":""20"",""text"":""-description:Text""}"
Class (4).png,43939,"{}",31,2,"{""name"":""rect"",""x"":532,""y"":79,""width"":136,""height"":17}","{""text"":"""",""type"":""20""}"
Class (4).png,43939,"{}",31,3,"{""name"":""rect"",""x"":530,""y"":34,""width"":140,""height"":105}","{""text"":"""",""type"":""19""}"
Class (4).png,43939,"{}",31,4,"{""name"":""rect"",""x"":532,""y"":61,""width"":137,""height"":20}","{""text"":"""",""type"":""20""}"
Class (4).png,43939,"{}",31,5,"{""name"":""rect"",""x"":532,""y"":79,""width"":136,""height"":17}","{""text"":"""",""type"":""20""}"
Class (4).png,43939,"{}",31,6,"{""name"":""rect"",""x"":530,""y"":34,""width"":140,""height"":105}","{""text"":"""",""type"":""19""}"
Class (4).png,43939,"{}",31,7,"{""name"":""rect"",""x"":532,""y"":61,""width"":137,""height"":20}","{""text"":"""",""type"":""20""}"
Class (4).png,43939,"{}",31,8,"{""name"":""rect"",""x"":532,""y"":79,""width"":136,""height"":17}","{""text"":"""",""type"":""20""}"
Class (4).png,43939,"{}",31,9,"{""name"":""rect"",""x"":532,""y"":99,""width"":135,""height"":18}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,10,"{""name"":""rect"",""x"":299,""y"":87,""width"":148,""height"":67}","{""type"":""19"",""text"":""""}"
Class (4).png,43939,"{}",31,11,"{""name"":""rect"",""x"":298,""y"":131,""width"":145,""height"":20}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,12,"{""name"":""rect"",""x"":59,""y"":1,""width"":118,""height"":90}","{""type"":""19"",""text"":""""}"
Class (4).png,43939,"{}",31,13,"{""name"":""rect"",""x"":65,""y"":28,""width"":110,""height"":35}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,14,"{""name"":""rect"",""x"":62,""y"":70,""width"":112,""height"":18}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,15,"{""name"":""rect"",""x"":85,""y"":237,""width"":122,""height"":118}","{""type"":""19"",""text"":""""}"
Class (4).png,43939,"{}",31,16,"{""name"":""rect"",""x"":85,""y"":285,""width"":119,""height"":18}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,17,"{""name"":""rect"",""x"":88,""y"":304,""width"":117,""height"":15}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,18,"{""name"":""rect"",""x"":87,""y"":321,""width"":120,""height"":18}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,19,"{""name"":""rect"",""x"":85,""y"":338,""width"":119,""height"":16}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,20,"{""name"":""rect"",""x"":308,""y"":254,""width"":141,""height"":139}","{""type"":""19"",""text"":""""}"
Class (4).png,43939,"{}",31,21,"{""name"":""rect"",""x"":310,""y"":279,""width"":137,""height"":20}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,22,"{""name"":""rect"",""x"":310,""y"":300,""width"":140,""height"":21}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,23,"{""name"":""rect"",""x"":309,""y"":372,""width"":141,""height"":21}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,24,"{""name"":""rect"",""x"":308,""y"":357,""width"":141,""height"":14}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,25,"{""name"":""rect"",""x"":311,""y"":338,""width"":137,""height"":16}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,26,"{""name"":""rect"",""x"":308,""y"":322,""width"":138,""height"":15}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,27,"{""name"":""rect"",""x"":541,""y"":219,""width"":112,""height"":71}","{""type"":""19"",""text"":""""}"
Class (4).png,43939,"{}",31,28,"{""name"":""rect"",""x"":544,""y"":244,""width"":106,""height"":22}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,29,"{""name"":""rect"",""x"":540,""y"":266,""width"":111,""height"":25}","{""type"":""20"",""text"":""""}"
Class (4).png,43939,"{}",31,30,"{""name"":""rect"",""x"":541,""y"":340,""width"":111,""height"":69}","{""type"":""19"",""text"":""""}"
Class (8).png,79331,"{}",15,0,"{""name"":""rect"",""x"":446,""y"":68,""width"":326,""height"":200}","{""type"":""19"",""text"":""""}"
Class (8).png,79331,"{}",15,1,"{""name"":""rect"",""x"":45,""y"":339,""width"":331,""height"":192}","{""type"":""19"",""text"":""""}"
Class (8).png,79331,"{}",15,2,"{""name"":""rect"",""x"":405,""y"":343,""width"":349,""height"":190}","{""type"":""19"",""text"":""""}"
Class (8).png,79331,"{}",15,3,"{""name"":""rect"",""x"":804,""y"":339,""width"":353,""height"":184}","{""type"":""19"",""text"":""""}"
Class (8).png,79331,"{}",15,4,"{""name"":""rect"",""x"":450,""y"":114,""width"":322,""height"":78}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,5,"{""name"":""rect"",""x"":450,""y"":196,""width"":322,""height"":74}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,6,"{""name"":""rect"",""x"":41,""y"":387,""width"":335,""height"":56}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,7,"{""name"":""rect"",""x"":43,""y"":448,""width"":324,""height"":78}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,8,"{""name"":""rect"",""x"":409,""y"":380,""width"":345,""height"":93}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,9,"{""name"":""rect"",""x"":403,""y"":469,""width"":355,""height"":56}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,10,"{""name"":""rect"",""x"":805,""y"":394,""width"":351,""height"":64}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,11,"{""name"":""rect"",""x"":803,""y"":465,""width"":351,""height"":54}","{""type"":""20"",""text"":""""}"
Class (8).png,79331,"{}",15,12,"{""name"":""polyline"",""all_points_x"":[972,673],""all_points_y"":[335,273]}","{""type"":""8"",""text"":""""}"
Class (8).png,79331,"{}",15,13,"{""name"":""polyline"",""all_points_x"":[199,523],""all_points_y"":[341,271]}","{""type"":""8"",""text"":""""}"
Class (8).png,79331,"{}",15,14,"{""name"":""polyline"",""all_points_x"":[577,577],""all_points_y"":[341,272]}","{""type"":""8"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,0,"{""name"":""rect"",""x"":42,""y"":102,""width"":150,""height"":129}","{""type"":""19"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,1,"{""name"":""rect"",""x"":43,""y"":157,""width"":146,""height"":26}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,2,"{""name"":""rect"",""x"":47,""y"":183,""width"":147,""height"":22}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,3,"{""name"":""rect"",""x"":371,""y"":39,""width"":157,""height"":233}","{""type"":""19"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,4,"{""name"":""rect"",""x"":372,""y"":90,""width"":155,""height"":31}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,5,"{""name"":""rect"",""x"":371,""y"":121,""width"":157,""height"":26}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,6,"{""name"":""rect"",""x"":369,""y"":163,""width"":158,""height"":29}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,7,"{""name"":""rect"",""x"":368,""y"":186,""width"":161,""height"":29}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,8,"{""name"":""rect"",""x"":368,""y"":212,""width"":161,""height"":19}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,9,"{""name"":""rect"",""x"":371,""y"":233,""width"":158,""height"":19}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,10,"{""name"":""rect"",""x"":672,""y"":39,""width"":155,""height"":231}","{""type"":""19"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,11,"{""name"":""rect"",""x"":672,""y"":79,""width"":152,""height"":43}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,12,"{""name"":""rect"",""x"":668,""y"":123,""width"":154,""height"":26}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,13,"{""name"":""rect"",""x"":672,""y"":160,""width"":157,""height"":31}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,14,"{""name"":""rect"",""x"":670,""y"":191,""width"":160,""height"":22}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,15,"{""name"":""rect"",""x"":667,""y"":212,""width"":163,""height"":22}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,16,"{""name"":""rect"",""x"":375,""y"":352,""width"":154,""height"":96}","{""type"":""19"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,17,"{""name"":""rect"",""x"":699,""y"":321,""width"":152,""height"":99}","{""type"":""19"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,18,"{""name"":""rect"",""x"":709,""y"":440,""width"":149,""height"":130}","{""type"":""19"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,19,"{""name"":""rect"",""x"":707,""y"":512,""width"":150,""height"":29}","{""type"":""20"",""text"":""""}"
Class (10).jpeg,42887,"{}",21,20,"{""name"":""rect"",""x"":703,""y"":537,""width"":150,""height"":28}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,0,"{""name"":""rect"",""x"":64,""y"":152,""width"":202,""height"":178}","{""type"":""19"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,1,"{""name"":""rect"",""x"":496,""y"":192,""width"":256,""height"":102}","{""type"":""19"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,2,"{""name"":""rect"",""x"":87,""y"":530,""width"":150,""height"":110}","{""type"":""19"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,3,"{""name"":""rect"",""x"":344,""y"":402,""width"":239,""height"":116}","{""type"":""19"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,4,"{""name"":""rect"",""x"":670,""y"":428,""width"":253,""height"":74}","{""type"":""19"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,5,"{""name"":""rect"",""x"":596,""y"":580,""width"":121,""height"":78}","{""type"":""19"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,6,"{""name"":""rect"",""x"":64,""y"":188,""width"":200,""height"":22}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,7,"{""name"":""rect"",""x"":60,""y"":206,""width"":205,""height"":22}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,8,"{""name"":""rect"",""x"":60,""y"":225,""width"":206,""height"":22}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,9,"{""name"":""rect"",""x"":62,""y"":247,""width"":199,""height"":20}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,10,"{""name"":""rect"",""x"":499,""y"":223,""width"":250,""height"":23}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,11,"{""name"":""rect"",""x"":495,""y"":248,""width"":254,""height"":22}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,12,"{""name"":""rect"",""x"":344,""y"":436,""width"":237,""height"":20}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,13,"{""name"":""rect"",""x"":344,""y"":459,""width"":240,""height"":17}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,14,"{""name"":""rect"",""x"":343,""y"":479,""width"":239,""height"":22}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,15,"{""name"":""rect"",""x"":85,""y"":560,""width"":152,""height"":19}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,16,"{""name"":""rect"",""x"":82,""y"":580,""width"":158,""height"":22}","{""type"":""20"",""text"":""""}"
Class (2).jpeg,46139,"{}",18,17,"{""name"":""rect"",""x"":88,""y"":605,""width"":147,""height"":19}","{""type"":""20"",""text"":""""}"
Object (4).jpg,75445,"{}",14,0,"{""name"":""rect"",""x"":40,""y"":310,""width"":248,""height"":146}","{""text"":"""",""type"":""19""}"
Object (4).jpg,75445,"{}",14,1,"{""name"":""rect"",""x"":40,""y"":310,""width"":248,""height"":146}","{""text"":"""",""type"":""19""}"
Object (4).jpg,75445,"{}",14,2,"{""name"":""rect"",""x"":40,""y"":310,""width"":248,""height"":146}","{""text"":"""",""type"":""19""}"
Object (4).jpg,75445,"{}",14,3,"{""name"":""rect"",""x"":270,""y"":152,""width"":248,""height"":76}","{""type"":""19"",""text"":""""}"
Object (4).jpg,75445,"{}",14,4,"{""name"":""rect"",""x"":663,""y"":130,""width"":251,""height"":146}","{""type"":""19"",""text"":""""}"
Object (4).jpg,75445,"{}",14,5,"{""name"":""rect"",""x"":520,""y"":313,""width"":251,""height"":145}","{""type"":""19"",""text"":""""}"
Object (4).jpg,75445,"{}",14,6,"{""name"":""rect"",""x"":312,""y"":534,""width"":245,""height"":149}","{""type"":""19"",""text"":""""}"
Object (4).jpg,75445,"{}",14,7,"{""name"":""rect"",""x"":658,""y"":529,""width"":246,""height"":144}","{""type"":""19"",""text"":""""}"
Object (4).jpg,75445,"{}",14,8,"{""name"":""polyline"",""all_points_x"":[377,155],""all_points_y"":[222,307]}","{""type"":""6"",""text"":""""}"
Object (4).jpg,75445,"{}",14,9,"{""name"":""polyline"",""all_points_x"":[382,645],""all_points_y"":[227,313]}","{""type"":""6"",""text"":""""}"
Object (4).jpg,75445,"{}",14,10,"{""name"":""polyline"",""all_points_x"":[618,439],""all_points_y"":[456,532]}","{""type"":""6"",""text"":""""}"
